language,word,translation,family_1l,family_2l
CHEYENNE,night,-T-W-,Alg,ALGONQUIAN
CHEYENNE,nose,-M-W-V-,Alg,ALGONQUIAN
CHEYENNE,one,-N-K-,Alg,ALGONQUIAN
CHEYENNE,see,-R-D-,Alg,ALGONQUIAN
CHEYENNE,skin,-N-C-V-KH-,Alg,ALGONQUIAN
CHEYENNE,star,-H-T-CH-,Alg,ALGONQUIAN
CHEYENNE,sun,-SH-H-,Alg,ALGONQUIAN
CHEYENNE,tongue,-V-T-N-V-,Alg,ALGONQUIAN
CHEYENNE,tooth,-V-S-,Alg,ALGONQUIAN
CHEYENNE,tree,-H-C-,Alg,ALGONQUIAN
CHEYENNE,two,-N-KH-,Alg,ALGONQUIAN
CHEYENNE,water,-M-P-,Alg,ALGONQUIAN
CHEYENNE,we,-N-N-H-V-,Alg,ALGONQUIAN
CHEYENNE,you,-N-N-H-V-,Alg,ALGONQUIAN
CHIAPAS_ZOQUE,I,-H-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,blood,-N-P-N-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,bone,-P-K-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,breast,-C-C-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,die,-K-7-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,dog,-T-W-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,drink,-H-K-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,ear,-T-C-K-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,eye,-W-N-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,fire,-H-K-T-K-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,full,-H-7-J-P-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,hand,-K-7-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,hear,-M-T-N-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,horn,-W-7-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,knee,-T-N-P-K-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,leaf,-J-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,louse,-W-T-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,name,-N-J-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,new,-H-M-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,night,-C-7-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,nose,-K-N-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,one,-T-M-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,see,-S-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,skin,-N-K-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,star,-M-C-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,sun,-H-M-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,tongue,-T-C-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,tooth,-T-C-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,tree,-K-J-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,two,-M-C-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,water,-N-7-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,we,-T-H-,MZ,MIXE_ZOQUE
CHIAPAS_ZOQUE,you,-M-H-,MZ,MIXE_ZOQUE
CHIBCHA,I,-H-S-,Chi,CHIBCHAN_PROPER
CHIBCHA,blood,-H-B-,Chi,CHIBCHAN_PROPER
CHIBCHA,bone,-K-W-N-,Chi,CHIBCHAN_PROPER
CHIBCHA,breast,-S-H-P-K-,Chi,CHIBCHAN_PROPER
CHIBCHA,die,-B-KH-W-,Chi,CHIBCHAN_PROPER
CHIBCHA,dog,-T-,Chi,CHIBCHAN_PROPER
CHIBCHA,drink,-B-J-H-T-,Chi,CHIBCHAN_PROPER
CHIBCHA,ear,-K-H-K-,Chi,CHIBCHAN_PROPER
CHIBCHA,eye,-P-K-W-,Chi,CHIBCHAN_PROPER
CHIBCHA,fire,-KH-T-,Chi,CHIBCHAN_PROPER
CHIBCHA,full,-J-S-S-K-,Chi,CHIBCHAN_PROPER
CHIBCHA,hand,-T-,Chi,CHIBCHAN_PROPER
CHIBCHA,hear,-B-N-K-W-,Chi,CHIBCHAN_PROPER
CHIBCHA,horn,-K-W-H-W-,Chi,CHIBCHAN_PROPER
CHIBCHA,knee,-KH-T-,Chi,CHIBCHAN_PROPER
CHIBCHA,leaf,-K-W-,Chi,CHIBCHAN_PROPER
CHIBCHA,louse,-K-W-,Chi,CHIBCHAN_PROPER
CHIBCHA,name,-H-K-,Chi,CHIBCHAN_PROPER
CHIBCHA,new,-B-H-C-,Chi,CHIBCHAN_PROPER
CHIBCHA,night,-Z-,Chi,CHIBCHAN_PROPER
CHIBCHA,nose,-S-K-,Chi,CHIBCHAN_PROPER
CHIBCHA,one,-T-,Chi,CHIBCHAN_PROPER
CHIBCHA,see,-B-S-T-,Chi,CHIBCHAN_PROPER
CHIBCHA,skin,-H-K-,Chi,CHIBCHAN_PROPER
CHIBCHA,star,-B-KH-W-,Chi,CHIBCHAN_PROPER
CHIBCHA,sun,-S-W-,Chi,CHIBCHAN_PROPER
CHIBCHA,tongue,-P-K-W-,Chi,CHIBCHAN_PROPER
CHIBCHA,tooth,-S-K-,Chi,CHIBCHAN_PROPER
CHIBCHA,tree,-K-W-,Chi,CHIBCHAN_PROPER
CHIBCHA,two,-B-C-,Chi,CHIBCHAN_PROPER
CHIBCHA,water,-S-J-,Chi,CHIBCHAN_PROPER
CHIBCHA,we,-S-J-,Chi,CHIBCHAN_PROPER
CHIBCHA,you,-M-W-,Chi,CHIBCHAN_PROPER
CHICKASAW,I,-N-7-,Mus,MUSKOGEAN
CHICKASAW,blood,-S-SH-,Mus,MUSKOGEAN
CHICKASAW,bone,-F-N-7-,Mus,MUSKOGEAN
CHICKASAW,breast,-P-NN-SH-K-,Mus,MUSKOGEAN
CHICKASAW,die,-L-,Mus,MUSKOGEAN
CHICKASAW,dog,-F-7-,Mus,MUSKOGEAN
CHICKASAW,drink,-SH-K-,Mus,MUSKOGEAN
CHICKASAW,ear,-H-K-S-B-,Mus,MUSKOGEAN
CHICKASAW,eye,-SH-K-N-,Mus,MUSKOGEAN
CHICKASAW,fire,-L-W-K-,Mus,MUSKOGEAN
CHICKASAW,full,-K-J-,Mus,MUSKOGEAN
CHICKASAW,hand,-L-B-K-,Mus,MUSKOGEAN
CHICKASAW,hear,-H-N-L-,Mus,MUSKOGEAN
CHICKASAW,horn,-L-P-SH-,Mus,MUSKOGEAN
CHICKASAW,knee,-J-N-T-L-,Mus,MUSKOGEAN
CHICKASAW,louse,-S-P-,Mus,MUSKOGEAN
CHICKASAW,name,-H-L-CH-F-,Mus,MUSKOGEAN
CHICKASAW,new,-H-M-T-,Mus,MUSKOGEAN
CHICKASAW,night,-K-L-L-7-,Mus,MUSKOGEAN
CHICKASAW,nose,-B-CH-L-7-,Mus,MUSKOGEAN
CHICKASAW,one,-CH-F-,Mus,MUSKOGEAN
CHICKASAW,see,-P-S-,Mus,MUSKOGEAN
CHICKASAW,skin,-H-K-SH-P-,Mus,MUSKOGEAN
CHICKASAW,star,-F-SH-K-,Mus,MUSKOGEAN
CHICKASAW,sun,-H-SH-7-,Mus,MUSKOGEAN
CHICKASAW,tongue,-S-NN-L-SH-,Mus,MUSKOGEAN
CHICKASAW,tooth,-N-T-7-,Mus,MUSKOGEAN
CHICKASAW,tree,-T-7-,Mus,MUSKOGEAN
CHICKASAW,two,-T-K-L-,Mus,MUSKOGEAN
CHICKASAW,water,-K-7-,Mus,MUSKOGEAN
CHICKASAW,we,-P-SH-N-7-,Mus,MUSKOGEAN
CHICKASAW,you,-SH-N-7-,Mus,MUSKOGEAN
CHIMILA,I,-N-R-,Chi,CHIMILA
CHIMILA,blood,-N-7-,Chi,CHIMILA
CHIMILA,bone,-K-K-R-,Chi,CHIMILA
CHIMILA,breast,-K-7-,Chi,CHIMILA
CHIMILA,die,-J-T-,Chi,CHIMILA
CHIMILA,dog,-N-D-K-R-,Chi,CHIMILA
CHIMILA,drink,-K-,Chi,CHIMILA
CHIMILA,ear,-K-S-K-,Chi,CHIMILA
CHIMILA,eye,-W-K-W-7-,Chi,CHIMILA
CHIMILA,fire,-P-R-M-,Chi,CHIMILA
CHIMILA,full,-K-T-,Chi,CHIMILA
CHIMILA,hand,-H-T-K-R-,Chi,CHIMILA
CHIMILA,hear,-N-K-,Chi,CHIMILA
CHIMILA,horn,-K-T-K-R-,Chi,CHIMILA
CHIMILA,knee,-K-R-7-,Chi,CHIMILA
CHIMILA,leaf,-K-,Chi,CHIMILA
CHIMILA,louse,-K-7-,Chi,CHIMILA
CHIMILA,name,-K-K-W-7-,Chi,CHIMILA
CHIMILA,new,-T-K-7-,Chi,CHIMILA
CHIMILA,night,-S-N-K-,Chi,CHIMILA
CHIMILA,nose,-N-D-,Chi,CHIMILA
CHIMILA,one,-K-T-N-D-,Chi,CHIMILA
CHIMILA,see,-T-,Chi,CHIMILA
CHIMILA,skin,-M-N-T-,Chi,CHIMILA
CHIMILA,star,-N-D-T-W-,Chi,CHIMILA
CHIMILA,sun,-N-D-N-7-,Chi,CHIMILA
CHIMILA,tongue,-K-W-7-,Chi,CHIMILA
CHIMILA,tooth,-N-D-,Chi,CHIMILA
CHIMILA,tree,-K-,Chi,CHIMILA
CHIMILA,two,-B-N-7-,Chi,CHIMILA
CHIMILA,water,-N-D-T-K-,Chi,CHIMILA
CHIMILA,we,-N-R-R-7-,Chi,CHIMILA
CHIMILA,you,-M-,Chi,CHIMILA
CHINANTEC_PALANTLA,I,-KH-N-,OM,CHINANTECAN
CHINANTEC_PALANTLA,blood,-KH-M-,OM,CHINANTECAN
CHINANTEC_PALANTLA,bone,-M-,OM,CHINANTECAN
CHINANTEC_PALANTLA,breast,-T-C-W-,OM,CHINANTECAN
CHINANTEC_PALANTLA,die,-KH-NN-,OM,CHINANTECAN
CHINANTEC_PALANTLA,dog,-C-J-,OM,CHINANTECAN
CHINANTEC_PALANTLA,drink,-NN-H-,OM,CHINANTECAN
CHINANTEC_PALANTLA,ear,-L-G-G-W-,OM,CHINANTECAN
CHINANTEC_PALANTLA,eye,-M-NN-,OM,CHINANTECAN
CHINANTEC_PALANTLA,fire,-S-,OM,CHINANTECAN
CHINANTEC_PALANTLA,full,-W-NN-7-,OM,CHINANTECAN
CHINANTEC_PALANTLA,hand,-G-G-,OM,CHINANTECAN
CHINANTEC_PALANTLA,hear,-N-J-7-,OM,CHINANTECAN
CHINANTEC_PALANTLA,horn,-M-KH-,OM,CHINANTECAN
CHINANTEC_PALANTLA,knee,-KH-N-,OM,CHINANTECAN
CHINANTEC_PALANTLA,leaf,-M-7-,OM,CHINANTECAN
CHINANTEC_PALANTLA,louse,-L-W-7-,OM,CHINANTECAN
CHINANTEC_PALANTLA,name,-M-J-,OM,CHINANTECAN
CHINANTEC_PALANTLA,new,-M-,OM,CHINANTECAN
CHINANTEC_PALANTLA,night,-#-,OM,CHINANTECAN
CHINANTEC_PALANTLA,nose,-J-J-7-,OM,CHINANTECAN
CHINANTEC_PALANTLA,one,-KH-NN-,OM,CHINANTECAN
CHINANTEC_PALANTLA,see,-KH-J-,OM,CHINANTECAN
CHINANTEC_PALANTLA,skin,-L-G-,OM,CHINANTECAN
CHINANTEC_PALANTLA,star,-N-NN-G-,OM,CHINANTECAN
CHINANTEC_PALANTLA,sun,-J-G-,OM,CHINANTECAN
CHINANTEC_PALANTLA,tongue,-C-7-,OM,CHINANTECAN
CHINANTEC_PALANTLA,tooth,-KH-NN-,OM,CHINANTECAN
CHINANTEC_PALANTLA,tree,-M-,OM,CHINANTECAN
CHINANTEC_PALANTLA,two,-T-NN-,OM,CHINANTECAN
CHINANTEC_PALANTLA,water,-KH-M-J-,OM,CHINANTECAN
CHINANTEC_PALANTLA,we,-KH-N-J-NN-,OM,CHINANTECAN
CHINANTEC_PALANTLA,you,-N-NN-G-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,I,-KH-N-J-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,blood,-KH-M-D-J-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,bone,-W-W-NN-7-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,breast,-T-KH-7-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,die,-KH-W-NN-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,dog,-C-J-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,drink,-NN-G-7-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,ear,-T-R-K-W-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,eye,-M-N-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,fire,-KH-D-L-7-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,full,-S-K-NN-7-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,hand,-K-W-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,hear,-N-J-7-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,horn,-M-KH-W-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,knee,-KH-N-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,leaf,-M-7-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,louse,-KH-M-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,name,-KH-M-S-J-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,new,-M-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,night,-N-J-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,nose,-T-D-J-7-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,one,-K-NN-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,see,-KH-NN-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,skin,-L-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,star,-N-J-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,sun,-D-J-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,tongue,-S-G-7-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,tooth,-M-KH-NN-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,tree,-7-M-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,two,-T-W-NN-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,water,-KH-M-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,we,-KH-N-J-,OM,CHINANTECAN
CHINANTEC_SAN_FELIPE_USILA,you,-N-J-,OM,CHINANTECAN
CHINGONI,I,-N-N-,NC,BANTOID
CHINGONI,blood,-N-S-,NC,BANTOID
CHINGONI,bone,-SH-G-,NC,BANTOID
CHINGONI,breast,-V-L-,NC,BANTOID
CHINGONI,die,-F-W-,NC,BANTOID
CHINGONI,dog,-B-W-,NC,BANTOID
CHINGONI,drink,-H-P-,NC,BANTOID
CHINGONI,ear,-K-T-,NC,BANTOID
CHINGONI,eye,-H-,NC,BANTOID
CHINGONI,fire,-B-S-,NC,BANTOID
CHINGONI,full,-M-M-,NC,BANTOID
CHINGONI,hand,-W-K-,NC,BANTOID
CHINGONI,hear,-P-L-K-,NC,BANTOID
CHINGONI,horn,-NG-L-,NC,BANTOID
CHINGONI,knee,-F-G-M-L-,NC,BANTOID
CHINGONI,leaf,-H-M-B-,NC,BANTOID
CHINGONI,louse,-S-S-L-,NC,BANTOID
CHINGONI,name,-H-N-,NC,BANTOID
CHINGONI,new,-P-,NC,BANTOID
CHINGONI,night,-K-L-,NC,BANTOID
CHINGONI,nose,-N-L-,NC,BANTOID
CHINGONI,one,-M-N-G-,NC,BANTOID
CHINGONI,see,-L-L-,NC,BANTOID
CHINGONI,skin,-K-M-B-,NC,BANTOID
CHINGONI,star,-NG-T-,NC,BANTOID
CHINGONI,sun,-L-N-G-,NC,BANTOID
CHINGONI,tongue,-L-M-,NC,BANTOID
CHINGONI,tooth,-N-,NC,BANTOID
CHINGONI,tree,-B-H-,NC,BANTOID
CHINGONI,two,-V-L-,NC,BANTOID
CHINGONI,water,-N-SH-,NC,BANTOID
CHINGONI,we,-T-T-,NC,BANTOID
CHINGONI,you,-V-V-,NC,BANTOID
CHIN_HAKA,I,-K-J-M-H-,ST,KUKI_CHIN
CHIN_HAKA,blood,-T-S-N-,ST,KUKI_CHIN
CHIN_HAKA,bone,-R-H-,ST,KUKI_CHIN
CHIN_HAKA,breast,-H-N-K-,ST,KUKI_CHIN
CHIN_HAKA,die,-T-H-,ST,KUKI_CHIN
CHIN_HAKA,dog,-J-C-,ST,KUKI_CHIN
CHIN_HAKA,drink,-D-N-,ST,KUKI_CHIN
CHIN_HAKA,ear,-H-N-K-W-,ST,KUKI_CHIN
CHIN_HAKA,eye,-M-T-,ST,KUKI_CHIN
CHIN_HAKA,fire,-M-J-,ST,KUKI_CHIN
CHIN_HAKA,full,-K-T-,ST,KUKI_CHIN
CHIN_HAKA,hand,-K-T-,ST,KUKI_CHIN
CHIN_HAKA,hear,-H-N-N-T-,ST,KUKI_CHIN
CHIN_HAKA,horn,-K-,ST,KUKI_CHIN
CHIN_HAKA,knee,-K-K-,ST,KUKI_CHIN
CHIN_HAKA,leaf,-T-N-H-N-,ST,KUKI_CHIN
CHIN_HAKA,louse,-T-H-P-K-,ST,KUKI_CHIN
CHIN_HAKA,name,-M-N-,ST,KUKI_CHIN
CHIN_HAKA,new,-T-R-,ST,KUKI_CHIN
CHIN_HAKA,night,-Z-N-,ST,KUKI_CHIN
CHIN_HAKA,nose,-H-N-R-,ST,KUKI_CHIN
CHIN_HAKA,one,-P-K-T-,ST,KUKI_CHIN
CHIN_HAKA,see,-H-M-H-,ST,KUKI_CHIN
CHIN_HAKA,skin,-C-W-R-,ST,KUKI_CHIN
CHIN_HAKA,star,-R-F-,ST,KUKI_CHIN
CHIN_HAKA,sun,-N-,ST,KUKI_CHIN
CHIN_HAKA,tongue,-L-J-,ST,KUKI_CHIN
CHIN_HAKA,tooth,-H-,ST,KUKI_CHIN
CHIN_HAKA,tree,-T-N-K-N-,ST,KUKI_CHIN
CHIN_HAKA,two,-P-H-N-H-,ST,KUKI_CHIN
CHIN_HAKA,water,-T-,ST,KUKI_CHIN
CHIN_HAKA,we,-K-N-M-H-,ST,KUKI_CHIN
CHIN_HAKA,you,-N-N-M-H-,ST,KUKI_CHIN
CHIN_TEDIM,I,-K-J-,ST,KUKI_CHIN
CHIN_TEDIM,blood,-S-,ST,KUKI_CHIN
CHIN_TEDIM,bone,-G-7-,ST,KUKI_CHIN
CHIN_TEDIM,breast,-N-J-,ST,KUKI_CHIN
CHIN_TEDIM,die,-S-,ST,KUKI_CHIN
CHIN_TEDIM,dog,-J-,ST,KUKI_CHIN
CHIN_TEDIM,drink,-D-N-,ST,KUKI_CHIN
CHIN_TEDIM,ear,-B-L-,ST,KUKI_CHIN
CHIN_TEDIM,eye,-M-T-,ST,KUKI_CHIN
CHIN_TEDIM,fire,-M-J-,ST,KUKI_CHIN
CHIN_TEDIM,full,-D-M-,ST,KUKI_CHIN
CHIN_TEDIM,hand,-K-T-,ST,KUKI_CHIN
CHIN_TEDIM,hear,-Z-,ST,KUKI_CHIN
CHIN_TEDIM,horn,-K-,ST,KUKI_CHIN
CHIN_TEDIM,knee,-K-K-,ST,KUKI_CHIN
CHIN_TEDIM,leaf,-T-7-,ST,KUKI_CHIN
CHIN_TEDIM,louse,-H-K-,ST,KUKI_CHIN
CHIN_TEDIM,name,-M-N-,ST,KUKI_CHIN
CHIN_TEDIM,new,-T-K-,ST,KUKI_CHIN
CHIN_TEDIM,night,-Z-N-,ST,KUKI_CHIN
CHIN_TEDIM,nose,-N-K-,ST,KUKI_CHIN
CHIN_TEDIM,one,-K-T-,ST,KUKI_CHIN
CHIN_TEDIM,see,-M-,ST,KUKI_CHIN
CHIN_TEDIM,skin,-V-N-,ST,KUKI_CHIN
CHIN_TEDIM,star,-K-S-,ST,KUKI_CHIN
CHIN_TEDIM,tongue,-L-J-,ST,KUKI_CHIN
CHIN_TEDIM,tooth,-H-,ST,KUKI_CHIN
CHIN_TEDIM,tree,-K-N-,ST,KUKI_CHIN
CHIN_TEDIM,two,-N-7-,ST,KUKI_CHIN
CHIN_TEDIM,water,-T-J-,ST,KUKI_CHIN
CHIN_TEDIM,we,-J-,ST,KUKI_CHIN
CHIN_TEDIM,you,-N-N-,ST,KUKI_CHIN
CHIPAYA,I,-W-R-KH-,UC,URU_CHIPAYA
CHIPAYA,blood,-L-KH-K-,UC,URU_CHIPAYA
CHIPAYA,bone,-C-KH-,UC,URU_CHIPAYA
CHIPAYA,breast,-P-SH-,UC,URU_CHIPAYA
CHIPAYA,die,-T-K-,UC,URU_CHIPAYA
CHIPAYA,dog,-P-K-,UC,URU_CHIPAYA
CHIPAYA,drink,-L-K-,UC,URU_CHIPAYA
CHIPAYA,ear,-K-NG-,UC,URU_CHIPAYA
CHIPAYA,eye,-CH-K-,UC,URU_CHIPAYA
CHIPAYA,fire,-KH-,UC,URU_CHIPAYA
CHIPAYA,full,-P-T-,UC,URU_CHIPAYA
CHIPAYA,hand,-K-KH-R-,UC,URU_CHIPAYA
CHIPAYA,hear,-N-N-,UC,URU_CHIPAYA
CHIPAYA,horn,-T-T-,UC,URU_CHIPAYA
CHIPAYA,knee,-W-,UC,URU_CHIPAYA
CHIPAYA,leaf,-SH-K-,UC,URU_CHIPAYA
CHIPAYA,louse,-S-M-,UC,URU_CHIPAYA
CHIPAYA,name,-T-,UC,URU_CHIPAYA
CHIPAYA,new,-W-,UC,URU_CHIPAYA
CHIPAYA,night,-W-N-,UC,URU_CHIPAYA
CHIPAYA,nose,-SH-,UC,URU_CHIPAYA
CHIPAYA,one,-C-,UC,URU_CHIPAYA
CHIPAYA,see,-CH-R-,UC,URU_CHIPAYA
CHIPAYA,skin,-SH-K-SH-,UC,URU_CHIPAYA
CHIPAYA,star,-W-R-W-R-,UC,URU_CHIPAYA
CHIPAYA,sun,-T-NG-,UC,URU_CHIPAYA
CHIPAYA,tongue,-L-S-,UC,URU_CHIPAYA
CHIPAYA,tooth,-SH-K-,UC,URU_CHIPAYA
CHIPAYA,tree,-M-N-T-,UC,URU_CHIPAYA
CHIPAYA,two,-P-SH-K-,UC,URU_CHIPAYA
CHIPAYA,water,-K-H-SH-,UC,URU_CHIPAYA
CHIPAYA,we,-CH-M-,UC,URU_CHIPAYA
CHIPAYA,you,-M-,UC,URU_CHIPAYA
CHIPEWYAN,I,-S-,NDe,ATHAPASKAN
CHIPEWYAN,blood,-D-L-,NDe,ATHAPASKAN
CHIPEWYAN,bone,-TH-N-,NDe,ATHAPASKAN
CHIPEWYAN,breast,-TH-W-,NDe,ATHAPASKAN
CHIPEWYAN,die,-TH-R-,NDe,ATHAPASKAN
CHIPEWYAN,dog,-L-NN-,NDe,ATHAPASKAN
CHIPEWYAN,drink,-D-NN-,NDe,ATHAPASKAN
CHIPEWYAN,ear,-C-KH-,NDe,ATHAPASKAN
CHIPEWYAN,eye,-N-KH-,NDe,ATHAPASKAN
CHIPEWYAN,fire,-K-W-N-,NDe,ATHAPASKAN
CHIPEWYAN,full,-B-N-,NDe,ATHAPASKAN
CHIPEWYAN,hand,-N-L-,NDe,ATHAPASKAN
CHIPEWYAN,hear,-TH-KH-,NDe,ATHAPASKAN
CHIPEWYAN,horn,-D-,NDe,ATHAPASKAN
CHIPEWYAN,knee,-C-G-W-R-,NDe,ATHAPASKAN
CHIPEWYAN,leaf,-T-NN-,NDe,ATHAPASKAN
CHIPEWYAN,louse,-J-,NDe,ATHAPASKAN
CHIPEWYAN,name,-Z-,NDe,ATHAPASKAN
CHIPEWYAN,night,-KH-L-,NDe,ATHAPASKAN
CHIPEWYAN,nose,-N-C-NN-,NDe,ATHAPASKAN
CHIPEWYAN,one,-L-,NDe,ATHAPASKAN
CHIPEWYAN,see,-NN-,NDe,ATHAPASKAN
CHIPEWYAN,star,-TH-N-,NDe,ATHAPASKAN
CHIPEWYAN,sun,-S-,NDe,ATHAPASKAN
CHIPEWYAN,tongue,-TH-,NDe,ATHAPASKAN
CHIPEWYAN,tooth,-KH-,NDe,ATHAPASKAN
CHIPEWYAN,tree,-D-CH-N-,NDe,ATHAPASKAN
CHIPEWYAN,two,-N-K-,NDe,ATHAPASKAN
CHIPEWYAN,water,-T-,NDe,ATHAPASKAN
CHIPEWYAN,we,-N-N-,NDe,ATHAPASKAN
CHIPEWYAN,you,-N-N-,NDe,ATHAPASKAN
CHIQUITANO,I,-NG-,Chq,CHIQUITO
CHIQUITANO,blood,-T-,Chq,CHIQUITO
CHIQUITANO,bone,-#-,Chq,CHIQUITO
CHIQUITANO,breast,-T-S-,Chq,CHIQUITO
CHIQUITANO,die,-K-7-NN-,Chq,CHIQUITO
CHIQUITANO,dog,-T-M-K-,Chq,CHIQUITO
CHIQUITANO,drink,-CH-,Chq,CHIQUITO
CHIQUITANO,ear,-S-,Chq,CHIQUITO
CHIQUITANO,eye,-T-,Chq,CHIQUITO
CHIQUITANO,fire,-P-7-,Chq,CHIQUITO
CHIQUITANO,full,-T-S-,Chq,CHIQUITO
CHIQUITANO,hand,-7-,Chq,CHIQUITO
CHIQUITANO,hear,-N-K-J-,Chq,CHIQUITO
CHIQUITANO,horn,-T-P-K-,Chq,CHIQUITO
CHIQUITANO,knee,-N-CH-,Chq,CHIQUITO
CHIQUITANO,leaf,-S-,Chq,CHIQUITO
CHIQUITANO,louse,-P-,Chq,CHIQUITO
CHIQUITANO,name,-R-,Chq,CHIQUITO
CHIQUITANO,new,-J-D-,Chq,CHIQUITO
CHIQUITANO,night,-T-B-,Chq,CHIQUITO
CHIQUITANO,nose,-N-,Chq,CHIQUITO
CHIQUITANO,one,-T-M-,Chq,CHIQUITO
CHIQUITANO,see,-S-,Chq,CHIQUITO
CHIQUITANO,skin,-T-K-,Chq,CHIQUITO
CHIQUITANO,star,-S-T-NG-,Chq,CHIQUITO
CHIQUITANO,sun,-S-,Chq,CHIQUITO
CHIQUITANO,tongue,-T-,Chq,CHIQUITO
CHIQUITANO,tooth,-7-,Chq,CHIQUITO
CHIQUITANO,tree,-S-W-,Chq,CHIQUITO
CHIQUITANO,water,-T-,Chq,CHIQUITO
CHIQUITANO,we,-NG-,Chq,CHIQUITO
CHIQUITANO,you,-K-,Chq,CHIQUITO
CHIRICAHUA,I,-SH-,NDe,ATHAPASKAN
CHIRICAHUA,blood,-D-L-,NDe,ATHAPASKAN
CHIRICAHUA,bone,-C-NN-7-,NDe,ATHAPASKAN
CHIRICAHUA,breast,-B-7-,NDe,ATHAPASKAN
CHIRICAHUA,die,-C-,NDe,ATHAPASKAN
CHIRICAHUA,dog,-K-CH-,NDe,ATHAPASKAN
CHIRICAHUA,drink,-L-NN-,NDe,ATHAPASKAN
CHIRICAHUA,ear,-CH-,NDe,ATHAPASKAN
CHIRICAHUA,eye,-N-D-,NDe,ATHAPASKAN
CHIRICAHUA,fire,-K-NN-,NDe,ATHAPASKAN
CHIRICAHUA,full,-B-NN-7-,NDe,ATHAPASKAN
CHIRICAHUA,hand,-L-,NDe,ATHAPASKAN
